metaid,condition,posture,inst,label_3class,head_yaw_mean,head_pitch_mean,head_roll_mean,cam_distance_mean,gaze_x_mean,gaze_y_mean,l_eye_x_mean,l_eye_y_mean,r_eye_x_mean,r_eye_y_mean,l_EAR_mean,r_EAR_mean,head_tilt_angle_mean,head_yaw_std,head_pitch_std,head_roll_std,gaze_x_std,gaze_y_std,gaze_stability,head_stability,gaze_jitter,saccade_frequency,fixation_duration,gaze_direction_prob,blink_frequency,distance_change
078,D,D,L,1,-0.31554412416851446,-0.39891662971175157,-1.2744875831485585,75.36141906873614,671.1640798226164,236.06430155210643,875.649667405765,506.2660753880266,970.2483370288248,508.06430155210643,0.8872989475027147,0.8510909336231641,2.538776254806898,0.10230351022465832,1.2446298472551562,4.484637344146363,327.66509276696644,138.92825594732932,1.0,1.0,25.76971995062322,0.07095343680709534,38,0.0,0.0,17.925324817882622
078,F,U,L,2,-0.3133688804554079,-0.577518026565465,-1.7041197343453511,79.09487666034155,898.404174573055,952.8216318785579,883.5673624288426,520.5294117647059,978.5578747628083,523.1992409867173,0.8995437889005554,0.8618015024536113,2.6531724834745964,0.11259056084303674,1.353039735644656,4.1927839372472695,936.4346843647982,334.75033893500955,1.0,1.0,109.95906925265086,0.08538899430740038,35,0.0,0.0,18.76991699497017
078,N,D,L,0,-0.47469617647058826,0.08580705882353039,-1.0668394117647062,80.90588235294118,635.7029411764706,630.2411764705882,881.4294117647058,496.4,968.5441176470588,500.22352941176473,0.8726288214607094,0.8513437800974026,22.313560262699706,0.14911880184934265,24.296182627163006,6.182638332708247,880.4050438799513,521.3926558212481,1.0,1.0,91.74591206223867,0.10882352941176471,30,0.0,0.0,17.742022916303252
078,S,D,L,0,-0.34071455399061035,0.5429823943661973,0.01245985915492962,76.51643192488262,1000.1995305164319,530.1338028169014,767.4553990610328,448.38967136150234,850.6220657276996,448.59859154929575,0.8275715688894913,0.7961407576876576,3.622216601885623,0.07358802859425466,3.9369364589526326,4.507988879025792,216.16057234165805,162.36797259702809,1.0,0.9999999999999991,13.043017632532457,0.03286384976525822,40,0.40375586854460094,0.0,17.20003718855338
079,A,D,L,1,-0.3848154738878143,-3.799390715667311,-0.012731721470019377,76.03094777562863,950.6615087040619,564.5106382978723,993.889748549323,533.448742746615,1095.4158607350096,538.9206963249517,0.8658971854664368,0.899074692174291,4.528931108601508,0.08765306563454311,5.3492242016543665,2.3896453799219866,287.7368042759367,156.5049668051123,1.0,1.0,16.59701542972723,0.03288201160541586,39,0.22823984526112184,0.0,19.368737140180215
079,D,C,L,1,-0.3624603658536586,-3.247531300813009,-0.39901666666666663,78.6219512195122,662.5365853658536,196.3089430894309,994.3028455284552,540.0447154471544,1095.1565040650407,545.3577235772358,0.8642602376306757,0.8949620376017624,3.935360214645746,0.09642900448820808,5.1908093317683965,1.121326055369615,241.22185722310866,125.57401433688848,1.0,1.0,26.248798498964003,0.06097560975609756,30,0.0,0.0,19.486480769449066
079,F,U,L,2,-0.36964598698481554,-3.213045119305857,-0.2764685466377441,76.98047722342733,693.7114967462039,955.4620390455532,996.650759219089,541.4164859002169,1097.4989154013015,546.8177874186551,0.8670388784305454,0.9024884016210185,3.9743496735716093,0.1010914435922069,5.326724610396457,1.7478457621075238,898.8061896676774,331.43914316364425,1.0,1.0,106.35991798606928,0.08676789587852494,30,0.0,0.0,18.4454889167369
079,N,U,L,0,-0.5988187311178247,0.7943006042296069,-2.255167371601208,80.10271903323263,734.8942598187311,594.0181268882175,986.0876132930514,534.4682779456193,1079.7220543806648,539.2235649546827,0.8916414572774336,0.942401213415613,11.853471056412538,0.2632970046893528,12.875208042767508,2.6618228146457312,914.872452277719,527.55135866952,1.0,1.0,100.00364130359822,0.10574018126888217,33,0.0,0.0,16.047372049857763
079,S,C,L,0,-0.45771943127962084,0.13250805687203793,-0.7028248815165878,71.70616113744076,879.7251184834123,453.65876777251185,988.7014218009479,516.4857819905213,1091.047393364929,521.3199052132701,0.8656729827585045,0.89896857418972,1.67478584304634,0.09478249485924232,0.8855762094465857,1.6335568495566228,304.62834376272366,130.07955598378564,1.0,1.0,14.759259380032066,0.03317535545023697,37,0.1943127962085308,0.0,18.816245626615945
080,A,D,L,1,-0.3250703065134099,-1.552234099616858,-3.2153444444444452,71.78544061302682,1023.264367816092,426.0344827586207,893.3352490421456,417.9061302681992,999.3314176245211,417.8927203065134,0.83056291861951,0.8495365149614315,4.941322363325729,0.08666271183918939,3.5739831397921122,5.1371560439659065,433.45225241018784,255.97070287054902,1.0,0.9999999999999991,21.447526992448708,0.032567049808429116,39,0.16666666666666666,0.0,20.641622262638332
080,D,D,L,1,-0.3223652087475149,-2.1904956262425443,-3.6667127236580512,74.01590457256461,1398.097409389818,532.6724106642193,929.4612326043738,441.26441351888667,1037.634194831014,441.83300198807154,0.8454293454616029,0.8575245634114238,5.149418688089915,0.09909123950842925,2.949702842042794,5.348436698897044,557.525142256018,418.96201932946013,1.0,0.9999999999999991,121.85668977845647,0.0874751491053678,31,0.0,0.0,20.380275068205158
080,F,U,L,2,-0.34807717171717173,-2.0002139393939395,-2.288204242424242,71.89090909090909,1542.7293986014029,350.6363636363636,937.4767676767676,440.64444444444445,1048.1272727272728,441.0181818181818,0.8662105662528168,0.8900769980789183,4.50399164379916,0.08915729665395028,2.754451381517812,4.769566099698684,576.6981638633434,424.78125960671315,1.0,1.0,123.41901861236076,0.10303030303030303,33,0.0,0.0,20.84314237398091
080,N,D,L,0,-0.4586727272727272,-10.274479261363636,-1.6618005681818182,74.5653409090909,1419.5278321678352,553.5357990967367,908.2982954545455,434.8863636363636,1006.71875,433.03977272727275,0.8636334198821713,0.8873220587802005,20.748451338722234,0.18309778853323205,22.612294980449132,5.656699020934998,544.0475380882848,418.1547768947031,1.0,1.0,114.31791594455396,0.08238636363636363,32,0.0,0.0,19.863346866714515
080,S,C,L,0,-0.37956179245283017,-1.3816205188679245,-6.250131132075472,68.34433962264151,888.9056603773585,443.27830188679246,849.1981132075472,388.75943396226415,952.4622641509434,389.9740566037736,0.8006492295837436,0.8138619329533994,8.350662360335884,0.08481030928120058,3.634773410503179,9.160450621477747,438.74854327188774,231.66701444117658,1.0,1.0,18.73169042259645,0.0330188679245283,37,0.08018867924528301,0.0,21.558046171965145
081,A,U,L,1,-0.3625422857142857,-0.12208533333333335,-5.395259238095237,72.70666666666666,966.5828571428572,450.4,858.7771428571428,450.3828571428571,978.4,448.1257142857143,0.9619865539123428,0.963599816910472,6.285518531952609,0.07753397459268799,2.2808123567434895,8.361114174837656,473.0897661171697,277.1211257205244,1.0,1.0,19.00119310479441,0.03238095238095238,36,0.22476190476190477,0.0,18.037781864829572
081,D,C,L,1,-0.34054,-0.48386680851063835,-5.7009157446808505,73.79361702127659,1144.8431292962389,594.203397708672,870.3234042553191,456.47021276595746,989.5404255319149,453.83829787234043,0.9716215064162477,0.9726941496302726,6.642462438993723,0.06531121376856536,2.435604732699721,8.586558040802329,817.1295588887612,470.7598090521798,0.9999999999998863,1.0,113.80919852529459,0.1,49,0.0,0.0,19.49549761721124
081,F,U,M,2,-0.345525754527163,0.598241448692153,-6.522937022132798,75.40643863179075,1607.8878192230352,104.15492957746478,865.2032193158954,461.45472837022135,982.1911468812878,458.56539235412475,0.988900294525587,0.9867273431091783,7.663063647960977,0.08472321289415893,3.90878869157897,9.013477187773523,498.2543026397431,85.64149617905663,1.0,1.0,115.65571517055687,0.096579476861167,49,0.0,0.0,19.636531235084142
081,N,D,L,0,-0.4032601108033242,6.239904432132963,-6.076308587257618,74.02216066481995,1058.872226720651,611.2197229916874,850.6759002770083,469.8337950138504,963.8670360110804,466.9972299168975,0.986690587700211,0.9693941043302813,14.614669801836968,0.07529345636307845,11.115787889195772,9.068498099973976,835.8208236199257,463.84718123380304,0.9999999999998863,1.0,105.07082628028398,0.08587257617728532,35,0.0,0.0,16.218199031306227
081,S,D,L,0,-0.4364402777777779,0.7496381944444445,-6.421124537037037,71.81018518518519,1149.7777777777778,545.1736111111111,867.1851851851852,439.8865740740741,987.4189814814815,436.6574074074074,0.9836355050720208,0.9520910802484188,7.607701385797986,0.1448272474329143,3.6288838154751684,9.030913409620576,541.3971670576661,272.03756385205037,1.0,1.0,25.929356508465315,0.03009259259259259,51,0.12037037037037036,0.0,19.09372807540629
082,A,U,L,1,-0.3281127155172414,-5.129821336206897,-2.9203504310344823,72.16379310344827,804.4137931034483,396.23922413793105,924.4030172413793,396.5926724137931,1029.0603448275863,401.67456896551727,0.8742798994888604,0.862008139144343,8.280319445534134,0.10014346420650519,6.997211755765988,8.204751613752189,551.0129540125939,302.6728035644089,1.0,1.0,29.183526430307484,0.036637931034482756,34,0.0,0.0,18.49053530748079
082,D,U,M,1,-0.3263386138613862,-4.744376633663366,-1.7468403960396042,74.90693069306931,1184.1241736481356,578.217322162984,946.4316831683168,410.1663366336634,1053.3504950495048,415.5128712871287,0.8737638415380762,0.8731954822435981,7.458586200879691,0.07737064213219264,6.512283882180787,7.285903030828419,788.3079038054725,475.74141067986,0.9999999999998863,1.0,92.49481221429531,0.08514851485148515,35,0.0,0.0,17.882267655975543
082,F,U,L,2,-0.37657682926829267,-5.659194918699186,-2.1366770325203253,71.67276422764228,1572.3070919324625,205.51829268292684,947.7987804878048,404.9390243902439,1056.6178861788617,410.6626016260163,0.8982429014273245,0.8941039172496889,8.055831198316312,0.09884704137351132,7.464189469471256,6.858619519849904,543.1039257263409,88.15595368316248,1.0,1.0,116.86062144624323,0.09552845528455285,51,0.0,0.0,19.13645453993622
082,N,D,L,0,-0.4118445378151261,2.595918487394958,-1.1584170868347339,74.73669467787114,1163.090885585005,563.0580823098463,910.96918767507,387.6666666666667,1009.218487394958,393.375350140056,0.893015288276266,0.8898294135974373,20.567676262046145,0.1315572151114857,22.5984923833103,3.699196064568264,798.4684416153152,479.6670131692419,0.9999999999998863,1.0,86.9913700943397,0.07282913165266107,35,0.0,0.0,13.489621417727523
082,S,D,L,0,-0.43633043478260874,-6.168240579710146,-0.795363285024155,73.36473429951691,1116.2898550724638,395.90579710144925,912.4420289855072,385.8888888888889,1021.3212560386473,390.5144927536232,0.8594154337854395,0.8466896951827818,9.22636396679767,0.19552433755810164,7.8135953795018125,7.592120655027088,466.17291271130466,329.66703183537356,1.0,1.0,26.69397152119492,0.033816425120772944,39,0.0,0.0,19.563097785824016
083,A,D,L,1,-0.371562718446602,0.5288895145631068,-4.567681941747573,75.29708737864078,849.6466019417476,530.9126213592233,865.4038834951456,472.13592233009706,973.6990291262136,481.41747572815535,0.8811241366376444,0.8817730944482766,5.140740693382286,0.1385740491212981,1.68914503488545,7.597275072907926,512.3333280874573,285.99737103891283,1.0,0.9999999999999982,24.384582791357612,0.031067961165048542,63,0.1087378640776699,0.0,19.55055908276476
083,D,C,L,1,-0.3968994495412844,-0.47564458715596325,-1.9666535779816514,79.09357798165138,1108.2910712773548,604.1785292872225,878.0862385321101,484.41284403669727,987.8532110091743,494.10825688073396,0.893318344150095,0.8937264349359757,2.6694947420934705,0.14083117833114092,1.4367061346967387,5.289401151994402,806.1893003982395,438.10808654603375,1.0,1.0,81.65487554767458,0.07339449541284404,36,0.0,0.0,17.715085963220325
083,F,D,L,2,-0.3883799136069115,-0.16660259179265666,-1.2459598272138228,76.90928725701944,1576.3471141385658,310.0107991360691,875.0194384449244,487.4254859611231,985.060475161987,496.7149028077754,0.9337410162922974,0.9125942570065426,2.079700718943014,0.12222092925536308,1.8355055403016673,2.931241516954943,540.9373774594602,85.86490126010521,1.0,1.0,109.60913522395326,0.07991360691144708,52,0.0,0.0,20.79698173735809
083,N,D,L,0,-0.4366028011204481,10.894213445378151,0.06581932773109236,79.08683473389355,1120.2458435682045,591.9769586296021,883.7170868347339,464.7450980392157,985.3137254901961,473.13165266106444,0.885607712927399,0.8826266701617104,21.612530045623956,0.10613312894448845,21.430903602747787,2.6087405272202417,803.3666562309644,442.2507324225433,1.0,1.0,83.94801063961616,0.07282913165266107,31,0.0,0.0,18.12517231624835
083,S,C,L,0,-0.4156327394209354,-1.1241084632516705,-5.491935412026725,72.7750556792873,677.3452115812918,506.52561247216033,851.1759465478842,468.8396436525612,960.4721603563474,476.91759465478845,0.8686984509610894,0.8735822708568292,6.9103662429833514,0.1398919398711603,2.568420754650469,10.210705067593597,537.7210581393747,199.61223545521915,1.0,1.0,23.927256049329376,0.031180400890868598,35,0.0,0.0,20.474889864774074
084,A,C,L,1,-0.263308380952381,-1.655591238095238,-8.020658476190476,70.2247619047619,684.9828571428571,601.0,873.0209523809524,474.4152380952381,993.6838095238095,474.5885714285714,0.8469546307621721,0.8796125925886324,9.386663711936682,0.13401586256176995,3.5133936731265725,10.917577023819002,378.542859225276,277.1575667267505,1.0,1.0,18.994595434752657,0.03238095238095238,38,0.0,0.0,17.868486657227052
084,D,U,L,1,-0.23340817120622567,-2.406592217898834,-6.667561089494165,70.71206225680933,1643.9755043400262,633.1910969769514,878.5719844357976,477.6420233463035,999.5992217898832,477.6264591439689,0.8677481762912884,0.8880936377493042,9.05413835788937,0.10371875400862293,3.4281713830776006,10.736470838887074,440.2460662593413,425.5805745278382,1.0,1.0,99.218926415618,0.07003891050583658,39,0.0,0.0,16.592353567665196
084,F,D,M,2,-0.24346912350597608,-1.6055496015936255,-6.6698262948207185,71.96414342629483,1585.1950720196185,425.64741035856576,891.7768924302788,485.70717131474106,1012.2410358565737,485.9681274900398,0.890147585052332,0.9148385165704823,8.525059224776435,0.12255109090931242,3.3362098590919054,11.422947569145668,529.1373868391307,85.15882298975797,1.0,0.9999999999999964,121.37848277383425,0.09163346613545817,31,0.0,0.0,19.615901071933735
084,N,D,L,0,-0.2952167701863354,1.032737267080746,-6.1137944099378885,74.77639751552795,1612.4092116579156,630.034999999998,840.223602484472,472.31366459627327,947.7018633540373,464.9503105590062,0.8938802369127993,0.8864822039644256,18.82806208899852,0.12777178605975692,19.79267710057381,9.467368689452456,493.58550081982,425.07061761202226,1.0,1.0,111.00239284699397,0.07142857142857142,28,0.0,0.0,18.018442986096876
084,S,C,L,0,-0.39654427312775326,0.04559140969162982,-10.6859731277533,69.59030837004406,1065.726872246696,411.2114537444934,828.2797356828194,432.9647577092511,945.4669603524229,432.8193832599119,0.8396262314343497,0.8449179517575442,13.563932363186042,0.17843232391183683,3.1298584662357762,12.884074074750082,513.8246798434698,271.6836302093113,1.0,1.0,23.99499757049979,0.030837004405286344,42,0.06167400881057269,0.0,17.437098872390575
085,A,C,M,1,-0.37032879684418146,1.4939980276134122,-6.642669033530571,79.74358974358974,889.1834319526628,430.5621301775148,838.163708086785,449.534516765286,942.061143984221,451.72189349112426,0.8649991328999251,0.9085599491342321,9.300456461618259,0.19325495181832858,5.7208422466990525,9.885789754965213,592.5851082798123,278.5820065498111,1.0,1.0,33.00392219317908,0.03353057199211045,34,0.0670611439842209,0.0,16.162553615749758
085,D,C,L,1,-0.3486035643564356,-2.628560198019802,-8.848136831683169,76.66534653465347,1398.5829824828713,379.52477970297025,912.8653465346534,471.6079207920792,1027.10099009901,474.6732673267327,0.8964350586747194,0.9503303599286809,10.40961983780891,0.16511666518613677,3.724397436395068,10.410785697170535,539.582970993416,385.8144428605891,1.0,1.0,102.23719546789887,0.07128712871287128,33,0.0,0.0,17.59694187902475
085,F,U,L,2,-0.3711020793950851,-0.46919754253308127,-8.16357221172023,78.74102079395085,1570.0351199651057,525.7939508506616,896.5614366729678,472.43100189035914,1011.1455576559546,474.95841209829865,0.9040936860177687,0.9608748816167109,9.934090770120092,0.16387741854832186,3.393868430035507,12.080339492059482,546.1409741560459,85.72845763331436,1.0,1.0,115.43353835757132,0.09073724007561437,34,0.0,0.0,16.920112518941234
085,N,D,L,0,-0.40238437500000007,-6.705249147727273,-4.752024147727273,79.39204545454545,1406.303286713295,380.9088245738636,857.5255681818181,462.6306818181818,958.0738636363636,462.91477272727275,0.9249091830230683,0.955726982414721,18.99058386497234,0.17467564898335544,18.28637391566551,9.799329994371503,548.2919982257865,390.705436317531,1.0,1.0,97.300579693033,0.06818181818181818,34,0.0,0.0,16.52768834954701
085,S,C,L,0,-0.39092866972477064,-0.40189266055045864,-4.39003876146789,73.94495412844037,899.2293577981651,475.6307339449541,884.1215596330276,454.1307339449541,998.2866972477065,458.16284403669727,0.8821157596278248,0.9254825393019632,6.106399153608372,0.13782112388038195,2.474873129917448,7.991191484017963,642.576074594974,317.70839499241356,1.0,1.0,34.11145874797436,0.02981651376146789,56,0.05504587155963303,0.0,19.383306381582567
086,A,U,M,1,-0.24662564655172414,-4.321774568965517,-6.912921982758622,79.0,784.9655172413793,408.9116379310345,869.6831896551724,469.76293103448273,969.8254310344828,471.4094827586207,0.9141966448209985,0.8905770746607339,10.587060007599147,0.11484244221131136,6.9230526827460706,7.025360312993028,598.6644016166443,327.9196003802001,1.0,1.0,27.223032842317355,0.032327586206896554,37,0.0,0.0,18.589485348369422
086,D,U,M,1,-0.2549309055118111,-3.1604423228346454,-6.856697834645669,78.95669291338582,1368.5682374318576,442.50326771653846,905.8110236220473,492.7165354330709,1011.4763779527559,492.50984251968504,0.9321268173646298,0.9274898949081078,9.91163404964652,0.10739329867897167,7.133827394804007,6.741065070830195,445.1173023520263,378.15361789795253,1.0,1.0,84.56502094272425,0.07480314960629922,33,0.0,0.0,20.518910388989156
086,F,D,M,2,-0.2744364806866953,-4.6963309012875545,-5.840822961373389,78.72103004291846,1584.1977682403478,626.1695278969958,912.2768240343347,487.29399141630904,1017.9163090128756,487.156652360515,0.9218240696597036,0.925607039902666,10.33119234466197,0.1561604790766129,8.826332060101302,7.418749533695568,532.3351386091433,84.95144226305013,1.0,1.0,123.32233072279475,0.09012875536480687,30,0.0,0.0,19.967018616093053
086,N,D,L,0,-0.3118774294670846,-6.829365517241379,-0.3259034482758629,80.19122257053291,1372.068367494572,420.37627351097524,823.6739811912225,467.3166144200627,920.9843260188088,468.26332288401255,0.9462625212137366,0.8971598931381846,23.067250494576218,0.1322664589215109,27.918200088834364,9.035981454273198,432.23497443524616,370.93001492458575,1.0,0.9999999999999982,88.35295418118694,0.07836990595611286,27,0.0,0.0,16.496350448785506
086,S,C,L,0,-0.32009418604651163,-4.3024362790697674,-4.942021860465116,73.33720930232558,789.4325581395349,567.7325581395348,872.9604651162791,451.62558139534883,978.0395348837209,451.5627906976744,0.9063609845844431,0.9015936978511307,8.983209957270395,0.12760029571785736,6.438457014494385,6.778576407856106,670.0401782201856,311.91645467187584,1.0,1.0,30.94527458225489,0.03255813953488372,39,0.15813953488372093,0.0,18.591827702737714
087,A,U,L,1,-0.2289108,-3.057185000000001,-8.4742846,78.704,819.072,489.93,823.182,474.482,917.322,474.666,0.8411513045347437,0.9112083164151175,11.631762207505792,0.0986666599359979,6.9436315936873205,11.111040874507339,583.4308338541798,332.01326889364356,1.0,1.0,34.755764784754334,0.034,38,0.0,0.0,16.90858906000143
087,D,D,L,1,-0.2277140952380952,-2.5581624761904758,-5.404610285714286,79.05904761904762,1236.1620797488222,284.9399944444474,851.2285714285714,491.13904761904763,951.1885714285714,490.60761904761904,0.8551843872240292,0.9311822510526526,8.279894539040251,0.09348279034678761,5.456828751719546,9.896175569145488,370.2307733767952,224.53571872116288,1.0,1.0,74.54818421891149,0.07809523809523809,36,0.0,0.0,15.11058723915183
087,F,C,L,2,-0.22440997920997924,-2.7036989604989605,-7.016545738045738,79.05821205821206,1582.0664896849555,738.9293139293139,858.935550935551,491.8336798336798,958.5821205821206,491.6632016632017,0.8728581998103986,0.9331016497344402,9.519158662265795,0.09650829100932849,5.5393910829187485,9.986374008517155,530.847513990481,87.49909043186292,1.0,1.0,119.2673144069119,0.10187110187110188,47,0.0,0.0,15.23170795953608
087,N,D,L,0,-0.2341361904761905,-3.967673333333331,-11.446557460317461,78.38095238095238,1285.89009314495,295.141124338628,840.1555555555556,480.53015873015875,935.3936507936507,478.22857142857146,0.8850208155292637,0.9177846686400839,23.04038140624498,0.09219644333587526,19.082382431585263,11.656008854927418,332.21583530920856,231.5401508421083,1.0,1.0,76.4623420904002,0.08571428571428572,31,0.0,0.0,16.5364710649959
087,S,D,L,0,-0.33010176322418133,-3.895386146095718,-8.981127959697732,71.58690176322418,967.2544080604534,577.103274559194,780.4156171284635,447.7405541561713,879.6196473551637,446.6095717884131,0.825300736029237,0.8903223612325588,12.57648327556734,0.17189573058646013,7.574747683265488,12.771973777513168,595.73725503135,307.8139309308608,1.0,1.0,23.43513672870758,0.030226700251889168,42,0.0906801007556675,0.0,15.623421986949243
088,A,D,L,1,-0.182275,0.20402769607843138,-2.5448723039215686,81.3578431372549,1007.0588235294117,470.44117647058823,897.7598039215686,465.02941176470586,999.0539215686274,461.3014705882353,0.8328019532395098,0.8447370478593383,3.7203364622128334,0.045722784093469034,2.604270537327058,5.136426499279325,598.1010214939664,263.02026055981236,1.0,1.0,26.313903164458754,0.03676470588235294,51,0.0,0.0,12.313287389171718
088,D,U,L,1,-0.20090744466800806,-0.48952233400402406,-1.7600321931589542,81.05432595573441,1249.4875202865542,465.06961770624054,891.1891348088532,467.0281690140845,994.2032193158954,463.53923541247485,0.8371230801619196,0.8406612150960154,3.6225826254093496,0.05908335422845027,1.5769650032949754,5.131452968706838,403.4933895764922,260.02798611734926,1.0,1.0,89.78110596877595,0.08450704225352113,32,0.0,0.0,13.231990775301208
088,F,D,L,2,-0.20460394431554518,-0.5298127610208817,-1.3640791183294663,80.13457076566125,1563.2308977333619,837.5638051044084,892.77030162413,460.385150812065,994.8027842227378,457.2714617169374,0.8371230699100995,0.8393297742680171,2.908169298985217,0.05472529034195109,1.7140386632092968,3.634518271285361,554.5310995117297,86.78752449409471,1.0,1.0,140.10969951127237,0.10208816705336426,30,0.0,0.0,13.78945046306409
088,N,D,L,0,-0.2596679054054054,-3.005315540540542,-1.3157472972972972,77.25675675675676,1249.6738520938518,461.919740990994,908.5506756756756,464.0135135135135,1012.4594594594595,461.7060810810811,0.8351176833526409,0.8558970742058136,13.728314898279256,0.0934112823930261,14.288925431499184,5.927249432474757,399.54501702019627,263.21446788438413,1.0,0.9999999999999982,99.24854813135845,0.08445945945945946,31,0.0,0.0,13.988470938994833
088,S,D,L,0,-0.2501789473684211,0.39078670360110807,-4.350592797783933,78.50138504155125,860.01108033241,622.437673130194,834.6454293628809,413.25207756232686,928.8975069252077,410.36842105263156,0.7863259609382974,0.8008765391812858,6.219762982357333,0.1299903898157262,1.9008212620222997,8.747707697890103,656.4364739419417,281.64277436953824,1.0,1.0,40.83694489568672,0.036011080332409975,37,0.0,0.0,12.508639596840833
089,A,D,L,1,-0.34121342412451355,1.2543285992217899,-4.732640077821012,81.4591439688716,956.2645914396887,448.59922178988325,862.8832684824903,525.227626459144,965.5894941634241,520.9338521400779,0.9199544485916433,0.9251222505467811,6.675661156889127,0.11917054741461298,4.521990062669344,7.563899683665197,585.6995684101173,308.89838043293634,1.0,1.0,33.12123012548263,0.033073929961089495,40,0.0,0.0,9.108686795729508
089,D,U,L,1,-0.32300540037243947,0.8942312849162011,-3.1654197392923646,82.21415270018622,1309.9165670084142,668.1652418469157,863.6666666666666,526.3761638733706,965.1750465549349,521.7970204841713,0.9203178165261944,0.9264707542164187,4.954972765801919,0.10829719468895758,2.6243988126901137,7.021353983054544,490.5320900600594,264.82914648203985,1.0,1.0,98.59030697525176,0.074487895716946,52,0.0,0.0,9.074528212028978
089,F,U,L,2,-0.33037795918367346,-0.11200795918367337,-3.652125102040816,80.25510204081633,1611.7275729984347,610.9285714285714,865.0918367346939,525.9755102040816,967.8551020408163,521.3571428571429,0.9193613561188193,0.9385630690891898,4.83279158686192,0.10319867413622527,2.281421661191392,7.304121700426731,494.10395148464517,420.1834064929559,1.0,0.9999999999999982,124.26492286314054,0.09591836734693877,36,0.0,0.0,9.197283565792004
089,N,U,L,0,-0.46619744318181816,7.804602556818182,-6.1458261363636355,79.78693181818181,1306.45366633367,677.1611021270375,860.25,520.0198863636364,963.34375,516.9971590909091,0.9423127427649258,0.9434645563303985,22.306455344233868,0.2217817249599425,23.201315795207993,8.601257649991494,498.72029235367137,260.5150644200621,1.0,1.0,104.06537956070449,0.08806818181818182,30,0.0,0.0,7.926333391979282
089,S,D,L,0,-0.42719777777777784,0.757520740740741,-1.559953580246914,80.59753086419754,645.2148148148148,412.22222222222223,839.5086419753086,480.53827160493825,936.6691358024691,475.6296296296296,0.8879681515322133,0.9036236143882846,5.654874582349551,0.24094899694481584,2.794263905163124,8.691107965460752,591.2722193742409,240.62933164417996,1.0,1.0,23.43678559391714,0.0345679012345679,33,0.12345679012345678,0.0,10.614618097706508
090,A,C,L,1,-0.25011457905544143,-0.07096878850102682,1.7509221765913756,75.04517453798768,896.1314168377824,490.0718685831622,882.1108829568789,692.6591375770021,985.435318275154,695.3880903490759,0.9594104440692186,0.9319529601339565,2.885072063115811,0.2136012187975234,2.9028711225131847,3.2804391795648433,528.3400661434194,316.15414171940967,1.0,1.0,31.41780634485529,0.03285420944558522,41,0.14168377823408623,0.0,9.076563018130996
090,D,D,L,1,-0.27262013274336283,-0.6463756637168141,0.24042853982300877,75.34955752212389,1382.8245745405068,585.2045166780126,891.8429203539823,693.5088495575221,995.141592920354,696.8650442477876,0.9610054360750285,0.9445774555165171,2.5963122871587325,0.21971279866071983,2.551386777483955,2.0952649020282563,565.2824341871844,404.60738205366994,1.0,1.0,120.62600106139216,0.08849557522123894,32,0.0,0.0,9.715051946206342
